plf;numero;annee;statut;montant;unite;montant_meur;chiffrage;montant_brut
2014;100102;2013;prevision;40;MEUR;40;chiffre;40
2015;100102;2013;realisation;40;MEUR;40;chiffre;40
2014;100102;2014;prevision_plf;40;MEUR;40;chiffre;40
2015;100102;2014;prevision;40;MEUR;40;chiffre;40
2016;100102;2014;realisation;45;MEUR;45;chiffre;45
2015;100102;2015;prevision_plf;40;MEUR;40;chiffre;40
2016;100102;2015;prevision;45;MEUR;45;chiffre;45
2017;100102;2015;realisation;40;MEUR;40;chiffre;40
2016;100102;2016;prevision_plf;45;MEUR;45;chiffre;45
2017;100102;2016;prevision;40;MEUR;40;chiffre;40
2018;100102;2016;realisation;40;MEUR;40;chiffre;40
2017;100102;2017;prevision_plf;40;MEUR;40;chiffre;40
2018;100102;2017;prevision;40;MEUR;40;chiffre;40
2019;100102;2017;realisation;40;MEUR;40;chiffre;40
2018;100102;2018;prevision_plf;40;MEUR;40;chiffre;40
2019;100102;2018;prevision;40;MEUR;40;chiffre;40
2020;100102;2018;realisation;40;MEUR;40;chiffre;40
2019;100102;2019;prevision_plf;40;MEUR;40;chiffre;40
2020;100102;2019;prevision;40;MEUR;40;chiffre;40
2021;100102;2019;realisation;32;MEUR;32;chiffre;32
2020;100102;2020;prevision_plf;40;MEUR;40;chiffre;40
2021;100102;2020;prevision;32;MEUR;32;chiffre;32
2022;100102;2020;realisation;22;MEUR;22;chiffre;22
2021;100102;2021;prevision_plf;32;MEUR;32;chiffre;32
2022;100102;2021;prevision;15;MEUR;15;chiffre;15
2023;100102;2021;realisation;12;MEUR;12;chiffre;12
2022;100102;2022;prevision_plf;15;MEUR;15;chiffre;15
2023;100102;2022;prevision;18;MEUR;18;chiffre;18
2024;100102;2022;realisation;20;MEUR;20;chiffre;20
2023;100102;2023;prevision_plf;18;MEUR;18;chiffre;18
2024;100102;2023;prevision;23;MEUR;23;chiffre;23
2025;100102;2023;realisation;23;MEUR;23;chiffre;23
2024;100102;2024;prevision_plf;23;MEUR;23;chiffre;23
2025;100102;2024;prevision;27;MEUR;27;chiffre;27
2025;100102;2025;prevision_plf;28;MEUR;28;chiffre;28
2001;100105;1999;realisation;30;MF;4.6;chiffre;30
2001;100105;2000;prevision;30;MF;4.6;chiffre;30
2002;100105;2000;realisation;6;MEUR;6;chiffre;6
2001;100105;2001;prevision_plf;30;MF;4.6;chiffre;30
2002;100105;2001;prevision;4;MEUR;4;chiffre;4
2003;100105;2001;realisation;6;MEUR;6;chiffre;6
2002;100105;2002;prevision_plf;6;MEUR;6;chiffre;6
2003;100105;2002;prevision;2;MEUR;2;chiffre;2
2004;100105;2002;realisation;3;MEUR;3;chiffre;3
2003;100105;2003;prevision_plf;6;MEUR;6;chiffre;6
2004;100105;2003;prevision;3;MEUR;3;chiffre;3
2005;100105;2003;realisation;2;MEUR;2;chiffre;2
2004;100105;2004;prevision_plf;3;MEUR;3;chiffre;3
2005;100105;2004;prevision;2;MEUR;2;chiffre;2
2006;100105;2004;realisation;1;MEUR;1;chiffre;1
2005;100105;2005;prevision_plf;2;MEUR;2;chiffre;2
2006;100105;2005;prevision;1;MEUR;1;chiffre;1
2007;100105;2005;realisation;2;MEUR;2;chiffre;2
2006;100105;2006;prevision_plf;1;MEUR;1;chiffre;1
2007;100105;2006;prevision;2;MEUR;2;chiffre;2
2008;100105;2006;realisation;2;MEUR;2;chiffre;2
2007;100105;2007;prevision_plf;1;MEUR;1;chiffre;1
2008;100105;2007;prevision;1;MEUR;1;chiffre;1
2009;100105;2007;realisation;1;MEUR;1;chiffre;1
2008;100105;2008;prevision_plf;1;MEUR;1;chiffre;1
2009;100105;2008;prevision;1;MEUR;1;chiffre;1
2010;100105;2008;realisation;1;MEUR;1;chiffre;1
2009;100105;2009;prevision_plf;1;MEUR;1;chiffre;1
2010;100105;2009;prevision;0;MEUR;0;epsilon;ε
2011;100105;2009;realisation;1;MEUR;1;chiffre;1
2010;100105;2010;prevision_plf;0;MEUR;0;epsilon;ε
2011;100105;2010;prevision;1;MEUR;1;chiffre;1
2012;100105;2010;realisation;1;MEUR;1;chiffre;1
2011;100105;2011;prevision_plf;1;MEUR;1;chiffre;1
2012;100105;2011;prevision;1;MEUR;1;chiffre;1
2013;100105;2011;realisation;1;MEUR;1;chiffre;1
2012;100105;2012;prevision_plf;1;MEUR;1;chiffre;1
2013;100105;2012;prevision;1;MEUR;1;chiffre;1
2014;100105;2012;realisation;1;MEUR;1;chiffre;1
2013;100105;2013;prevision_plf;1;MEUR;1;chiffre;1
2014;100105;2013;prevision;1;MEUR;1;chiffre;1
2015;100105;2013;realisation;1;MEUR;1;chiffre;1
2014;100105;2014;prevision_plf;1;MEUR;1;chiffre;1
2015;100105;2014;prevision;1;MEUR;1;chiffre;1
2016;100105;2014;realisation;1;MEUR;1;chiffre;1
2015;100105;2015;prevision_plf;1;MEUR;1;chiffre;1
2016;100105;2015;prevision;1;MEUR;1;chiffre;1
2017;100105;2015;realisation;1;MEUR;1;chiffre;1
2016;100105;2016;prevision_plf;1;MEUR;1;chiffre;1
2017;100105;2016;prevision;2;MEUR;2;chiffre;2
2018;100105;2016;realisation;2;MEUR;2;chiffre;2
2017;100105;2017;prevision_plf;2;MEUR;2;chiffre;2
2018;100105;2017;prevision;2;MEUR;2;chiffre;2
2019;100105;2017;realisation;2;MEUR;2;chiffre;2
2018;100105;2018;prevision_plf;2;MEUR;2;chiffre;2
2019;100105;2018;prevision;2;MEUR;2;chiffre;2
2020;100105;2018;realisation;2;MEUR;2;chiffre;2
2019;100105;2019;prevision_plf;2;MEUR;2;chiffre;2
2020;100105;2019;prevision;2;MEUR;2;chiffre;2
2021;100105;2019;realisation;2;MEUR;2;chiffre;2
2020;100105;2020;prevision_plf;2;MEUR;2;chiffre;2
2021;100105;2020;prevision;2;MEUR;2;chiffre;2
2022;100105;2020;realisation;2;MEUR;2;chiffre;2
2021;100105;2021;prevision_plf;2;MEUR;2;chiffre;2
2022;100105;2021;prevision;2;MEUR;2;chiffre;2
2023;100105;2021;realisation;2;MEUR;2;chiffre;2
2022;100105;2022;prevision_plf;2;MEUR;2;chiffre;2
2023;100105;2022;prevision;2;MEUR;2;chiffre;2
2024;100105;2022;realisation;2;MEUR;2;chiffre;2
2023;100105;2023;prevision_plf;2;MEUR;2;chiffre;2
2024;100105;2023;prevision;2;MEUR;2;chiffre;2
2025;100105;2023;realisation;3;MEUR;3;chiffre;3
2024;100105;2024;prevision_plf;2;MEUR;2;chiffre;2
2025;100105;2024;prevision;3;MEUR;3;chiffre;3
2025;100105;2025;prevision_plf;3;MEUR;3;chiffre;3
2001;100106;1999;realisation;120;MF;18.3;chiffre;120
2001;100106;2000;prevision;130;MF;19.8;chiffre;130
2002;100106;2000;realisation;21;MEUR;21;chiffre;21
2001;100106;2001;prevision_plf;130;MF;19.8;chiffre;130
2002;100106;2001;prevision;20;MEUR;20;chiffre;20
2003;100106;2001;realisation;20;MEUR;20;chiffre;20
2002;100106;2002;prevision_plf;20;MEUR;20;chiffre;20
2003;100106;2002;prevision;23;MEUR;23;chiffre;23
2004;100106;2002;realisation;20;MEUR;20;chiffre;20
2003;100106;2003;prevision_plf;23;MEUR;23;chiffre;23
2004;100106;2003;prevision;20;MEUR;20;chiffre;20
2005;100106;2003;realisation;15;MEUR;15;chiffre;15
2004;100106;2004;prevision_plf;20;MEUR;20;chiffre;20
2005;100106;2004;prevision;15;MEUR;15;chiffre;15
2006;100106;2004;realisation;20;MEUR;20;chiffre;20
2005;100106;2005;prevision_plf;15;MEUR;15;chiffre;15
2006;100106;2005;prevision;20;MEUR;20;chiffre;20
2007;100106;2005;realisation;20;MEUR;20;chiffre;20
2006;100106;2006;prevision_plf;20;MEUR;20;chiffre;20
2007;100106;2006;prevision;20;MEUR;20;chiffre;20
2008;100106;2006;realisation;20;MEUR;20;chiffre;20
2007;100106;2007;prevision_plf;20;MEUR;20;chiffre;20
2008;100106;2007;prevision;;MEUR;;absent;
2008;100106;2008;prevision_plf;;MEUR;;absent;
2001;100107;1999;realisation;0;MF;0.0;epsilon;ε
2001;100107;2000;prevision;0;MF;0.0;epsilon;ε
2001;100107;2001;prevision_plf;0;MF;0.0;epsilon;ε
2001;100108;1999;realisation;40;MF;6.1;chiffre;40
2001;100108;2000;prevision;40;MF;6.1;chiffre;40
2002;100108;2000;realisation;1;MEUR;1;chiffre;1
2001;100108;2001;prevision_plf;40;MF;6.1;chiffre;40
2002;100108;2001;prevision;6;MEUR;6;chiffre;6
2003;100108;2001;realisation;3;MEUR;3;chiffre;3
2002;100108;2002;prevision_plf;1;MEUR;1;chiffre;1
2003;100108;2002;prevision;3;MEUR;3;chiffre;3
2004;100108;2002;realisation;5;MEUR;5;chiffre;5
2003;100108;2003;prevision_plf;3;MEUR;3;chiffre;3
2004;100108;2003;prevision;5;MEUR;5;chiffre;5
2005;100108;2003;realisation;5;MEUR;5;chiffre;5
2004;100108;2004;prevision_plf;5;MEUR;5;chiffre;5
2005;100108;2004;prevision;5;MEUR;5;chiffre;5
2006;100108;2004;realisation;5;MEUR;5;chiffre;5
2005;100108;2005;prevision_plf;5;MEUR;5;chiffre;5
2006;100108;2005;prevision;5;MEUR;5;chiffre;5
2007;100108;2005;realisation;5;MEUR;5;chiffre;5
2006;100108;2006;prevision_plf;5;MEUR;5;chiffre;5
2007;100108;2006;prevision;5;MEUR;5;chiffre;5
2008;100108;2006;realisation;5;MEUR;5;chiffre;5
2007;100108;2007;prevision_plf;5;MEUR;5;chiffre;5
2008;100108;2007;prevision;4;MEUR;4;chiffre;4
2009;100108;2007;realisation;3;MEUR;3;chiffre;3
2008;100108;2008;prevision_plf;;MEUR;;absent;
2009;100108;2008;prevision;;MEUR;;sans_objet;-
2009;100108;2009;prevision_plf;;MEUR;;sans_objet;-
2001;100110;1999;realisation;0;MF;0.0;chiffre;0
2001;100110;2000;prevision;;MF;;nc;nc
2002;100110;2000;realisation;5;MEUR;5;chiffre;5
2001;100110;2001;prevision_plf;;MF;;nc;nc
2002;100110;2001;prevision;6;MEUR;6;chiffre;6
2003;100110;2001;realisation;3;MEUR;3;chiffre;3
2002;100110;2002;prevision_plf;6;MEUR;6;chiffre;6
2003;100110;2002;prevision;6;MEUR;6;chiffre;6
2004;100110;2002;realisation;5;MEUR;5;chiffre;5
2003;100110;2003;prevision_plf;6;MEUR;6;chiffre;6
2004;100110;2003;prevision;5;MEUR;5;chiffre;5
2005;100110;2003;realisation;5;MEUR;5;chiffre;5
2004;100110;2004;prevision_plf;5;MEUR;5;chiffre;5
2005;100110;2004;prevision;5;MEUR;5;chiffre;5
2006;100110;2004;realisation;5;MEUR;5;chiffre;5
2005;100110;2005;prevision_plf;5;MEUR;5;chiffre;5
2006;100110;2005;prevision;10;MEUR;10;chiffre;10
2007;100110;2005;realisation;10;MEUR;10;chiffre;10
2006;100110;2006;prevision_plf;10;MEUR;10;chiffre;10
2007;100110;2006;prevision;2;MEUR;2;chiffre;2
2008;100110;2006;realisation;5;MEUR;5;chiffre;5
2007;100110;2007;prevision_plf;0;MEUR;0;chiffre;0
2008;100110;2007;prevision;0;MEUR;0;epsilon;ε
2009;100110;2007;realisation;0;MEUR;0;epsilon;ε
2008;100110;2008;prevision_plf;0;MEUR;0;epsilon;ε
2009;100110;2008;prevision;;MEUR;;sans_objet;-
2010;100110;2008;realisation;0;MEUR;0;epsilon;ε
2009;100110;2009;prevision_plf;;MEUR;;sans_objet;-
2010;100110;2009;prevision;;MEUR;;sans_objet;-
2010;100110;2010;prevision_plf;;MEUR;;sans_objet;-
2001;100111;1999;realisation;950;MF;144.8;chiffre;950
2001;100111;2000;prevision;1300;MF;198.2;chiffre;1 300
2002;100111;2000;realisation;213;MEUR;213;chiffre;213
2001;100111;2001;prevision_plf;1400;MF;213.4;chiffre;1 400
2002;100111;2001;prevision;213;MEUR;213;chiffre;213
2003;100111;2001;realisation;205;MEUR;205;chiffre;205
2002;100111;2002;prevision_plf;244;MEUR;244;chiffre;244
2003;100111;2002;prevision;205;MEUR;205;chiffre;205
2004;100111;2002;realisation;110;MEUR;110;chiffre;110
2003;100111;2003;prevision_plf;205;MEUR;205;chiffre;205
2004;100111;2003;prevision;90;MEUR;90;chiffre;90
2005;100111;2003;realisation;55;MEUR;55;chiffre;55
2004;100111;2004;prevision_plf;25;MEUR;25;chiffre;25
2005;100111;2004;prevision;25;MEUR;25;chiffre;25
2006;100111;2004;realisation;25;MEUR;25;chiffre;25
2005;100111;2005;prevision_plf;;MEUR;;absent;
2006;100111;2005;prevision;1;MEUR;1;chiffre;1
2007;100111;2005;realisation;1;MEUR;1;chiffre;1
2006;100111;2006;prevision_plf;5;MEUR;5;chiffre;5
2007;100111;2006;prevision;0;MEUR;0;epsilon;ε
2008;100111;2006;realisation;1;MEUR;1;chiffre;1
2007;100111;2007;prevision_plf;;MEUR;;absent;
2008;100111;2007;prevision;;MEUR;;absent;
2008;100111;2008;prevision_plf;;MEUR;;absent;
2005;100112;2003;realisation;;MEUR;;absent;
2005;100112;2004;prevision;;MEUR;;absent;
2006;100112;2004;realisation;;MEUR;;absent;
2005;100112;2005;prevision_plf;265;MEUR;265;chiffre;265
2006;100112;2005;prevision;320;MEUR;320;chiffre;320
2007;100112;2005;realisation;370;MEUR;370;chiffre;370
2006;100112;2006;prevision_plf;430;MEUR;430;chiffre;430
2007;100112;2006;prevision;450;MEUR;450;chiffre;450
2008;100112;2006;realisation;490;MEUR;490;chiffre;490
2007;100112;2007;prevision_plf;450;MEUR;450;chiffre;450
2008;100112;2007;prevision;380;MEUR;380;chiffre;380
2009;100112;2007;realisation;370;MEUR;370;chiffre;370
2008;100112;2008;prevision_plf;400;MEUR;400;chiffre;400
2009;100112;2008;prevision;390;MEUR;390;chiffre;390
2010;100112;2008;realisation;390;MEUR;390;chiffre;390
2009;100112;2009;prevision_plf;400;MEUR;400;chiffre;400
2010;100112;2009;prevision;410;MEUR;410;chiffre;410
2011;100112;2009;realisation;390;MEUR;390;chiffre;390
2010;100112;2010;prevision_plf;410;MEUR;410;chiffre;410
2011;100112;2010;prevision;390;MEUR;390;chiffre;390
2012;100112;2010;realisation;375;MEUR;375;chiffre;375
2011;100112;2011;prevision_plf;390;MEUR;390;chiffre;390
2012;100112;2011;prevision;385;MEUR;385;chiffre;385
2013;100112;2011;realisation;375;MEUR;375;chiffre;375
2012;100112;2012;prevision_plf;390;MEUR;390;chiffre;390
2013;100112;2012;prevision;385;MEUR;385;chiffre;385
2014;100112;2012;realisation;405;MEUR;405;chiffre;405
2013;100112;2013;prevision_plf;390;MEUR;390;chiffre;390
2014;100112;2013;prevision;420;MEUR;420;chiffre;420
2015;100112;2013;realisation;470;MEUR;470;chiffre;470
2014;100112;2014;prevision_plf;440;MEUR;440;chiffre;440
2015;100112;2014;prevision;540;MEUR;540;chiffre;540
2016;100112;2014;realisation;550;MEUR;550;chiffre;550
2015;100112;2015;prevision_plf;550;MEUR;550;chiffre;550
2016;100112;2015;prevision;620;MEUR;620;chiffre;620
2017;100112;2015;realisation;650;MEUR;650;chiffre;650
2016;100112;2016;prevision_plf;635;MEUR;635;chiffre;635
2017;100112;2016;prevision;680;MEUR;680;chiffre;680
2018;100112;2016;realisation;690;MEUR;690;chiffre;690
2017;100112;2017;prevision_plf;700;MEUR;700;chiffre;700
2018;100112;2017;prevision;725;MEUR;725;chiffre;725
2019;100112;2017;realisation;732;MEUR;732;chiffre;732
2018;100112;2018;prevision_plf;750;MEUR;750;chiffre;750
2019;100112;2018;prevision;773;MEUR;773;chiffre;773
2019;100112;2019;prevision_plf;750;MEUR;750;chiffre;750
2007;100113;2005;realisation;;MEUR;;absent;
2007;100113;2006;prevision;;MEUR;;absent;
2008;100113;2006;realisation;;MEUR;;absent;
2007;100113;2007;prevision_plf;5;MEUR;5;chiffre;5
2008;100113;2007;prevision;;MEUR;;absent;
2009;100113;2007;realisation;;MEUR;;sans_objet;-
2008;100113;2008;prevision_plf;10;MEUR;10;chiffre;10
2009;100113;2008;prevision;0;MEUR;0;epsilon;ε
2010;100113;2008;realisation;0;MEUR;0;epsilon;ε
2009;100113;2009;prevision_plf;0;MEUR;0;epsilon;ε
2010;100113;2009;prevision;0;MEUR;0;epsilon;ε
2010;100113;2010;prevision_plf;;MEUR;;sans_objet;-
2011;100114;2009;realisation;;MEUR;;sans_objet;-
2011;100114;2010;prevision;4;MEUR;4;chiffre;4
2012;100114;2010;realisation;6;MEUR;6;chiffre;6
2011;100114;2011;prevision_plf;4;MEUR;4;chiffre;4
2012;100114;2011;prevision;6;MEUR;6;chiffre;6
2013;100114;2011;realisation;8;MEUR;8;chiffre;8
2012;100114;2012;prevision_plf;6;MEUR;6;chiffre;6
2013;100114;2012;prevision;8;MEUR;8;chiffre;8
2014;100114;2012;realisation;10;MEUR;10;chiffre;10
2013;100114;2013;prevision_plf;8;MEUR;8;chiffre;8
2014;100114;2013;prevision;10;MEUR;10;chiffre;10
2015;100114;2013;realisation;8;MEUR;8;chiffre;8
2014;100114;2014;prevision_plf;10;MEUR;10;chiffre;10
2015;100114;2014;prevision;8;MEUR;8;chiffre;8
2016;100114;2014;realisation;12;MEUR;12;chiffre;12
2015;100114;2015;prevision_plf;8;MEUR;8;chiffre;8
2016;100114;2015;prevision;12;MEUR;12;chiffre;12
2017;100114;2015;realisation;20;MEUR;20;chiffre;20
2016;100114;2016;prevision_plf;12;MEUR;12;chiffre;12
2017;100114;2016;prevision;30;MEUR;30;chiffre;30
2018;100114;2016;realisation;28;MEUR;28;chiffre;28
2017;100114;2017;prevision_plf;30;MEUR;30;chiffre;30
2018;100114;2017;prevision;30;MEUR;30;chiffre;30
2019;100114;2017;realisation;27;MEUR;27;chiffre;27
2018;100114;2018;prevision_plf;;MEUR;;sans_objet;-
2019;100114;2018;prevision;17;MEUR;17;chiffre;17
2020;100114;2018;realisation;13;MEUR;13;chiffre;13
2019;100114;2019;prevision_plf;;MEUR;;sans_objet;-
2020;100114;2019;prevision;3;MEUR;3;chiffre;3
2021;100114;2019;realisation;4;MEUR;4;chiffre;4
2020;100114;2020;prevision_plf;;MEUR;;sans_objet;-
2021;100114;2020;prevision;5;MEUR;5;chiffre;5
2022;100114;2020;realisation;4;MEUR;4;chiffre;4
2021;100114;2021;prevision_plf;;MEUR;;sans_objet;-
2022;100114;2021;prevision;2;MEUR;2;chiffre;2
2023;100114;2021;realisation;2;MEUR;2;chiffre;2
2022;100114;2022;prevision_plf;;MEUR;;sans_objet;-
2023;100114;2022;prevision;1;MEUR;1;chiffre;1
2024;100114;2022;realisation;2;MEUR;2;chiffre;2
2023;100114;2023;prevision_plf;;MEUR;;sans_objet;-
2024;100114;2023;prevision;2;MEUR;2;chiffre;2
2025;100114;2023;realisation;1;MEUR;1;chiffre;1
2024;100114;2024;prevision_plf;2;MEUR;2;chiffre;2
2025;100114;2024;prevision;1;MEUR;1;chiffre;1
2025;100114;2025;prevision_plf;1;MEUR;1;chiffre;1
2001;100201;1999;realisation;2400;MF;365.9;chiffre;2 400
2001;100201;2000;prevision;2100;MF;320.1;chiffre;2 100
2002;100201;2000;realisation;320;MEUR;320;chiffre;320
2001;100201;2001;prevision_plf;2100;MF;320.1;chiffre;2 100
2002;100201;2001;prevision;244;MEUR;244;chiffre;244
2003;100201;2001;realisation;255;MEUR;255;chiffre;255
2002;100201;2002;prevision_plf;229;MEUR;229;chiffre;229
2003;100201;2002;prevision;235;MEUR;235;chiffre;235
2004;100201;2002;realisation;220;MEUR;220;chiffre;220
2003;100201;2003;prevision_plf;260;MEUR;260;chiffre;260
2004;100201;2003;prevision;220;MEUR;220;chiffre;220
2005;100201;2003;realisation;220;MEUR;220;chiffre;220
2004;100201;2004;prevision_plf;220;MEUR;220;chiffre;220
2005;100201;2004;prevision;230;MEUR;230;chiffre;230
2006;100201;2004;realisation;220;MEUR;220;chiffre;220
2005;100201;2005;prevision_plf;240;MEUR;240;chiffre;240
2006;100201;2005;prevision;240;MEUR;240;chiffre;240
2007;100201;2005;realisation;230;MEUR;230;chiffre;230
2006;100201;2006;prevision_plf;250;MEUR;250;chiffre;250
2007;100201;2006;prevision;240;MEUR;240;chiffre;240
2008;100201;2006;realisation;240;MEUR;240;chiffre;240
2007;100201;2007;prevision_plf;250;MEUR;250;chiffre;250
2008;100201;2007;prevision;240;MEUR;240;chiffre;240
2009;100201;2007;realisation;230;MEUR;230;chiffre;230
2008;100201;2008;prevision_plf;260;MEUR;260;chiffre;260
2009;100201;2008;prevision;245;MEUR;245;chiffre;245
2010;100201;2008;realisation;240;MEUR;240;chiffre;240
2009;100201;2009;prevision_plf;260;MEUR;260;chiffre;260
2010;100201;2009;prevision;190;MEUR;190;chiffre;190
2011;100201;2009;realisation;180;MEUR;180;chiffre;180
2010;100201;2010;prevision_plf;250;MEUR;250;chiffre;250
2011;100201;2010;prevision;245;MEUR;245;chiffre;245
2012;100201;2010;realisation;260;MEUR;260;chiffre;260
2011;100201;2011;prevision_plf;245;MEUR;245;chiffre;245
2012;100201;2011;prevision;270;MEUR;270;chiffre;270
2013;100201;2011;realisation;270;MEUR;270;chiffre;270
2012;100201;2012;prevision_plf;270;MEUR;270;chiffre;270
2013;100201;2012;prevision;280;MEUR;280;chiffre;280
2014;100201;2012;realisation;330;MEUR;330;chiffre;330
2013;100201;2013;prevision_plf;290;MEUR;290;chiffre;290
2014;100201;2013;prevision;340;MEUR;340;chiffre;340
2015;100201;2013;realisation;425;MEUR;425;chiffre;425
2014;100201;2014;prevision_plf;350;MEUR;350;chiffre;350
2015;100201;2014;prevision;375;MEUR;375;chiffre;375
2016;100201;2014;realisation;380;MEUR;380;chiffre;380
2015;100201;2015;prevision_plf;375;MEUR;375;chiffre;375
2016;100201;2015;prevision;370;MEUR;370;chiffre;370
2017;100201;2015;realisation;360;MEUR;360;chiffre;360
2016;100201;2016;prevision_plf;370;MEUR;370;chiffre;370
2017;100201;2016;prevision;315;MEUR;315;chiffre;315
2018;100201;2016;realisation;315;MEUR;315;chiffre;315
2017;100201;2017;prevision_plf;315;MEUR;315;chiffre;315
2018;100201;2017;prevision;317;MEUR;317;chiffre;317
2019;100201;2017;realisation;316;MEUR;316;chiffre;316
2018;100201;2018;prevision_plf;320;MEUR;320;chiffre;320
2019;100201;2018;prevision;376;MEUR;376;chiffre;376
2020;100201;2018;realisation;369;MEUR;369;chiffre;369
2019;100201;2019;prevision_plf;336;MEUR;336;chiffre;336
2020;100201;2019;prevision;385;MEUR;385;chiffre;385
2021;100201;2019;realisation;393;MEUR;393;chiffre;393
2020;100201;2020;prevision_plf;393;MEUR;393;chiffre;393
2021;100201;2020;prevision;408;MEUR;408;chiffre;408
2022;100201;2020;realisation;425;MEUR;425;chiffre;425
2021;100201;2021;prevision_plf;306;MEUR;306;chiffre;306
2022;100201;2021;prevision;320;MEUR;320;chiffre;320
2023;100201;2021;realisation;328;MEUR;328;chiffre;328
2022;100201;2022;prevision_plf;320;MEUR;320;chiffre;320
2023;100201;2022;prevision;328;MEUR;328;chiffre;328
2024;100201;2022;realisation;340;MEUR;340;chiffre;340
2023;100201;2023;prevision_plf;328;MEUR;328;chiffre;328
2024;100201;2023;prevision;356;MEUR;356;chiffre;356
2025;100201;2023;realisation;362;MEUR;362;chiffre;362
2024;100201;2024;prevision_plf;387;MEUR;387;chiffre;387
2025;100201;2024;prevision;386;MEUR;386;chiffre;386
2025;100201;2025;prevision_plf;418;MEUR;418;chiffre;418
2001;100202;1999;realisation;50;MF;7.6;chiffre;50
2001;100202;2000;prevision;50;MF;7.6;chiffre;50
2002;100202;2000;realisation;6;MEUR;6;chiffre;6
2001;100202;2001;prevision_plf;50;MF;7.6;chiffre;50
2002;100202;2001;prevision;6;MEUR;6;chiffre;6
2003;100202;2001;realisation;6;MEUR;6;chiffre;6
2002;100202;2002;prevision_plf;6;MEUR;6;chiffre;6
2003;100202;2002;prevision;6;MEUR;6;chiffre;6
2004;100202;2002;realisation;5;MEUR;5;chiffre;5
2003;100202;2003;prevision_plf;8;MEUR;8;chiffre;8
2004;100202;2003;prevision;5;MEUR;5;chiffre;5
2005;100202;2003;realisation;5;MEUR;5;chiffre;5
2004;100202;2004;prevision_plf;5;MEUR;5;chiffre;5
2005;100202;2004;prevision;5;MEUR;5;chiffre;5
2006;100202;2004;realisation;5;MEUR;5;chiffre;5
2005;100202;2005;prevision_plf;5;MEUR;5;chiffre;5
2006;100202;2005;prevision;5;MEUR;5;chiffre;5
2007;100202;2005;realisation;5;MEUR;5;chiffre;5
2006;100202;2006;prevision_plf;5;MEUR;5;chiffre;5
2007;100202;2006;prevision;5;MEUR;5;chiffre;5
2008;100202;2006;realisation;5;MEUR;5;chiffre;5
2007;100202;2007;prevision_plf;5;MEUR;5;chiffre;5
2008;100202;2007;prevision;5;MEUR;5;chiffre;5
2009;100202;2007;realisation;5;MEUR;5;chiffre;5
2008;100202;2008;prevision_plf;5;MEUR;5;chiffre;5
2009;100202;2008;prevision;5;MEUR;5;chiffre;5
2010;100202;2008;realisation;7;MEUR;7;chiffre;7
2009;100202;2009;prevision_plf;5;MEUR;5;chiffre;5
2010;100202;2009;prevision;7;MEUR;7;chiffre;7
2011;100202;2009;realisation;5;MEUR;5;chiffre;5
2010;100202;2010;prevision_plf;7;MEUR;7;chiffre;7
2011;100202;2010;prevision;5;MEUR;5;chiffre;5
2012;100202;2010;realisation;6;MEUR;6;chiffre;6
2011;100202;2011;prevision_plf;5;MEUR;5;chiffre;5
2012;100202;2011;prevision;6;MEUR;6;chiffre;6
2013;100202;2011;realisation;6;MEUR;6;chiffre;6
2012;100202;2012;prevision_plf;6;MEUR;6;chiffre;6
2013;100202;2012;prevision;6;MEUR;6;chiffre;6
2014;100202;2012;realisation;6;MEUR;6;chiffre;6
2013;100202;2013;prevision_plf;6;MEUR;6;chiffre;6
2014;100202;2013;prevision;6;MEUR;6;chiffre;6
2015;100202;2013;realisation;6;MEUR;6;chiffre;6
2014;100202;2014;prevision_plf;6;MEUR;6;chiffre;6
2015;100202;2014;prevision;6;MEUR;6;chiffre;6
2016;100202;2014;realisation;7;MEUR;7;chiffre;7
2015;100202;2015;prevision_plf;6;MEUR;6;chiffre;6
